gene_id,symbol,cancer,cancer_type,cohort,samples,mean_ptpm,max_ptpm,expressed_samples_ptpm_ge_0_1,prevalence_ptpm_ge_0_1,expressed_samples_ptpm_ge_1,prevalence_ptpm_ge_1,expressed_samples_ptpm_ge_2,prevalence_ptpm_ge_2,expressed_samples_ptpm_ge_5,prevalence_ptpm_ge_5
ENSG00000230594,CT47A4,Thyroid Carcinoma (TCGA),Thyroid Carcinoma,TCGA,495,2.0202020202020202e-07,0.0001,0,0.0,0,0.0,0,0.0,0,0.0
ENSG00000230594,CT47A4,Uterine Corpus Endometrial Carcinoma (TCGA),Uterine Corpus Endometrial Carcinoma,TCGA,176,2.2727272727272728e-06,0.0004,0,0.0,0,0.0,0,0.0,0,0.0
ENSG00000230601,TEX48,Bladder Urothelial Carcinoma (TCGA),Bladder Urothelial Carcinoma,TCGA,169,0.1624260355029586,10.7175,29,0.1715976331360946,4,0.0236686390532544,2,0.0118343195266272,2,0.0118343195266272
ENSG00000230601,TEX48,Breast Invasive Carcinoma (TCGA),Breast Invasive Carcinoma,TCGA,1022,0.1111022504892367,1.5741,396,0.3874755381604696,6,0.0058708414872798,0,0.0,0,0.0
ENSG00000230601,TEX48,Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma (TCGA),Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma,TCGA,283,0.0738939929328621,12.174,21,0.0742049469964664,2,0.0070671378091872,2,0.0070671378091872,1,0.0035335689045936
ENSG00000230601,TEX48,Colon Adenocarcinoma (TCGA),Colon Adenocarcinoma,TCGA,254,0.0849811023622047,1.098,75,0.2952755905511811,1,0.0039370078740157,0,0.0,0,0.0
ENSG00000230601,TEX48,Colon Adenocarcinoma (validation),Colon Adenocarcinoma,validation,486,0.1628230452674896,1.2743,267,0.5493827160493827,6,0.0123456790123456,0,0.0,0,0.0
ENSG00000230601,TEX48,Glioblastoma Multiforme (TCGA),Glioblastoma Multiforme,TCGA,141,0.0301744680851063,0.2992,17,0.1205673758865248,0,0.0,0,0.0,0,0.0
ENSG00000230601,TEX48,Glioblastoma Multiforme (validation),Glioblastoma Multiforme,validation,58,0.030203448275862,0.4967,6,0.1034482758620689,0,0.0,0,0.0,0,0.0
ENSG00000230601,TEX48,Head and Neck Squamous Cell Carcinoma (TCGA),Head and Neck Squamous Cell Carcinoma,TCGA,492,0.0756768292682926,1.3678,111,0.2256097560975609,2,0.0040650406504065,0,0.0,0,0.0
ENSG00000230601,TEX48,Kidney Chromophobe (TCGA),Kidney Chromophobe,TCGA,64,0.00919375,0.1339,2,0.03125,0,0.0,0,0.0,0,0.0
ENSG00000230601,TEX48,Kidney Renal Clear Cell Carcinoma (TCGA),Kidney Renal Clear Cell Carcinoma,TCGA,521,0.03387773512476,3.3573,34,0.0652591170825335,2,0.0038387715930902,2,0.0038387715930902,0,0.0
ENSG00000230601,TEX48,Kidney Renal Clear Cell Carcinoma (validation),Kidney Renal Clear Cell Carcinoma,validation,100,0.012665,0.1518,3,0.03,0,0.0,0,0.0,0,0.0
ENSG00000230601,TEX48,Kidney Renal Papillary Cell Carcinoma (TCGA),Kidney Renal Papillary Cell Carcinoma,TCGA,282,0.0433645390070922,4.8232,11,0.0390070921985815,3,0.0106382978723404,2,0.0070921985815602,0,0.0
ENSG00000230601,TEX48,Liver Hepatocellular Carcinoma (TCGA),Liver Hepatocellular Carcinoma,TCGA,362,0.0262229281767955,0.4014,27,0.074585635359116,0,0.0,0,0.0,0,0.0
ENSG00000230601,TEX48,Lung Adenocarcinoma (TCGA),Lung Adenocarcinoma,TCGA,497,0.3213764587525149,8.992,263,0.5291750503018109,32,0.0643863179074446,13,0.0261569416498993,2,0.0040241448692152
ENSG00000230601,TEX48,Lung Adenocarcinoma (validation),Lung Adenocarcinoma,validation,105,0.2795257142857142,3.4739,53,0.5047619047619047,5,0.0476190476190476,2,0.019047619047619,0,0.0
ENSG00000230601,TEX48,Lung Squamous Cell Carcinoma (TCGA),Lung Squamous Cell Carcinoma,TCGA,489,0.1174822085889571,1.4172,162,0.3312883435582822,5,0.0102249488752556,0,0.0,0,0.0
ENSG00000230601,TEX48,Lung Squamous Cell Carcinoma (validation),Lung Squamous Cell Carcinoma,validation,68,0.0956955882352941,0.9295,19,0.2794117647058823,0,0.0,0,0.0,0,0.0
ENSG00000230601,TEX48,Ovary Serous Cystadenocarcinoma (TCGA),Ovary Serous Cystadenocarcinoma,TCGA,349,0.0614197707736389,1.9669,52,0.1489971346704871,2,0.0057306590257879,0,0.0,0,0.0
ENSG00000230601,TEX48,Ovary Serous Cystadenocarcinoma (validation),Ovary Serous Cystadenocarcinoma,validation,81,0.0294604938271605,0.8772,6,0.074074074074074,0,0.0,0,0.0,0,0.0
ENSG00000230601,TEX48,Pancreatic Adenocarcinoma (TCGA),Pancreatic Adenocarcinoma,TCGA,176,0.0447272727272727,0.8824,27,0.1534090909090909,0,0.0,0,0.0,0,0.0
ENSG00000230601,TEX48,Pancreatic Adenocarcinoma (validation),Pancreatic Adenocarcinoma,validation,80,0.03037625,0.9139,6,0.075,0,0.0,0,0.0,0,0.0
ENSG00000230601,TEX48,Prostate Adenocarcinoma (TCGA),Prostate Adenocarcinoma,TCGA,480,0.0832285416666666,0.6534,166,0.3458333333333333,0,0.0,0,0.0,0,0.0
ENSG00000230601,TEX48,Rectum Adenocarcinoma (TCGA),Rectum Adenocarcinoma,TCGA,88,0.1104374999999999,1.7638,25,0.2840909090909091,1,0.0113636363636363,0,0.0,0,0.0
ENSG00000230601,TEX48,Rectum Adenocarcinoma (validation),Rectum Adenocarcinoma,validation,207,0.2979816425120773,31.8857,104,0.5024154589371981,4,0.0193236714975845,1,0.0048309178743961,1,0.0048309178743961
ENSG00000230601,TEX48,Skin Cuteneous Melanoma (TCGA),Skin Cuteneous Melanoma,TCGA,99,0.0177777777777777,0.2075,6,0.0606060606060606,0,0.0,0,0.0,0,0.0
ENSG00000230601,TEX48,Stomach Adenocarcinoma (TCGA),Stomach Adenocarcinoma,TCGA,346,0.1153684971098265,1.9468,108,0.3121387283236994,6,0.0173410404624277,0,0.0,0,0.0
ENSG00000230601,TEX48,Testicular Germ Cell Tumor (TCGA),Testicular Germ Cell Tumor,TCGA,133,0.1140932330827068,12.23,11,0.0827067669172932,1,0.0075187969924812,1,0.0075187969924812,1,0.0075187969924812
ENSG00000230601,TEX48,Thyroid Carcinoma (TCGA),Thyroid Carcinoma,TCGA,495,0.0433763636363636,0.5494,66,0.1333333333333333,0,0.0,0,0.0,0,0.0
ENSG00000230601,TEX48,Uterine Corpus Endometrial Carcinoma (TCGA),Uterine Corpus Endometrial Carcinoma,TCGA,176,0.0678727272727272,4.9123,26,0.1477272727272727,2,0.0113636363636363,1,0.0056818181818181,0,0.0
ENSG00000231887,PRH1,Bladder Urothelial Carcinoma (TCGA),Bladder Urothelial Carcinoma,TCGA,169,0.0438775147928994,1.3216,19,0.1124260355029585,1,0.0059171597633136,0,0.0,0,0.0
ENSG00000231887,PRH1,Breast Invasive Carcinoma (TCGA),Breast Invasive Carcinoma,TCGA,1022,0.1533862035225048,5.5117,324,0.3170254403131115,31,0.0303326810176125,3,0.0029354207436399,1,0.0009784735812133
ENSG00000231887,PRH1,Breast Invasive Carcinoma (validation),Breast Invasive Carcinoma,validation,50,7.666859999999999,17.3516,50,1.0,49,0.98,46,0.92,38,0.76
ENSG00000231887,PRH1,Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma (TCGA),Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma,TCGA,283,0.0673996466431095,1.0396,54,0.1908127208480565,1,0.0035335689045936,0,0.0,0,0.0
ENSG00000231887,PRH1,Colon Adenocarcinoma (TCGA),Colon Adenocarcinoma,TCGA,254,0.5040944881889764,75.0323,93,0.3661417322834646,17,0.0669291338582677,2,0.0078740157480314,2,0.0078740157480314
ENSG00000231887,PRH1,Colon Adenocarcinoma (validation),Colon Adenocarcinoma,validation,486,0.4610485596707823,4.1982,232,0.4773662551440329,82,0.1687242798353909,30,0.0617283950617283,0,0.0
ENSG00000231887,PRH1,Glioblastoma Multiforme (TCGA),Glioblastoma Multiforme,TCGA,141,0.3051801418439716,2.1256,62,0.4397163120567376,17,0.1205673758865248,1,0.0070921985815602,0,0.0
ENSG00000231887,PRH1,Glioblastoma Multiforme (validation),Glioblastoma Multiforme,validation,58,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
ENSG00000231887,PRH1,Head and Neck Squamous Cell Carcinoma (TCGA),Head and Neck Squamous Cell Carcinoma,TCGA,492,0.2921605691056911,59.0018,115,0.2337398373983739,12,0.024390243902439,9,0.0182926829268292,4,0.008130081300813
ENSG00000231887,PRH1,Kidney Chromophobe (TCGA),Kidney Chromophobe,TCGA,64,0.1544124999999999,3.3604,12,0.1875,2,0.03125,2,0.03125,0,0.0
ENSG00000231887,PRH1,Kidney Renal Clear Cell Carcinoma (TCGA),Kidney Renal Clear Cell Carcinoma,TCGA,521,0.1668431861804222,3.4827,178,0.3416506717850288,17,0.0326295585412667,2,0.0038387715930902,0,0.0
ENSG00000231887,PRH1,Kidney Renal Clear Cell Carcinoma (validation),Kidney Renal Clear Cell Carcinoma,validation,100,0.062432,1.6407,15,0.15,1,0.01,0,0.0,0,0.0
ENSG00000231887,PRH1,Kidney Renal Papillary Cell Carcinoma (TCGA),Kidney Renal Papillary Cell Carcinoma,TCGA,282,0.213868439716312,5.633,86,0.3049645390070922,19,0.0673758865248227,5,0.0177304964539007,1,0.0035460992907801
ENSG00000231887,PRH1,Liver Hepatocellular Carcinoma (TCGA),Liver Hepatocellular Carcinoma,TCGA,362,0.0942444751381215,1.8522,89,0.2458563535911602,6,0.0165745856353591,0,0.0,0,0.0
ENSG00000231887,PRH1,Liver Hepatocellular Carcinoma (validation),Liver Hepatocellular Carcinoma,validation,231,1.0357536796536797,10.2045,227,0.9826839826839828,89,0.3852813852813853,24,0.1038961038961039,2,0.0086580086580086
ENSG00000231887,PRH1,Lung Adenocarcinoma (TCGA),Lung Adenocarcinoma,TCGA,497,0.1465094567404427,2.1423,150,0.3018108651911468,13,0.0261569416498993,2,0.0040241448692152,0,0.0
ENSG00000231887,PRH1,Lung Adenocarcinoma (validation),Lung Adenocarcinoma,validation,105,0.1201038095238095,1.265,29,0.2761904761904762,2,0.019047619047619,0,0.0,0,0.0
ENSG00000231887,PRH1,Lung Squamous Cell Carcinoma (TCGA),Lung Squamous Cell Carcinoma,TCGA,489,0.2044314928425356,25.4095,152,0.310838445807771,16,0.032719836400818,4,0.0081799591002045,1,0.0020449897750511
ENSG00000231887,PRH1,Lung Squamous Cell Carcinoma (validation),Lung Squamous Cell Carcinoma,validation,68,0.2513749999999999,9.9145,16,0.2352941176470588,3,0.0441176470588235,2,0.0294117647058823,1,0.0147058823529411
ENSG00000231887,PRH1,Ovary Serous Cystadenocarcinoma (TCGA),Ovary Serous Cystadenocarcinoma,TCGA,349,0.4215484240687677,7.4912,203,0.5816618911174785,45,0.1289398280802292,11,0.0315186246418338,1,0.0028653295128939
ENSG00000231887,PRH1,Ovary Serous Cystadenocarcinoma (validation),Ovary Serous Cystadenocarcinoma,validation,81,0.112316049382716,1.4737,23,0.2839506172839506,2,0.0246913580246913,0,0.0,0,0.0
ENSG00000231887,PRH1,Pancreatic Adenocarcinoma (TCGA),Pancreatic Adenocarcinoma,TCGA,176,0.1604437499999999,2.3228,65,0.3693181818181818,6,0.034090909090909,2,0.0113636363636363,0,0.0
ENSG00000231887,PRH1,Pancreatic Adenocarcinoma (validation),Pancreatic Adenocarcinoma,validation,80,0.26900875,5.8664,23,0.2875,5,0.0625,2,0.025,1,0.0125
ENSG00000231887,PRH1,Prostate Adenocarcinoma (TCGA),Prostate Adenocarcinoma,TCGA,480,0.13222625,4.0791,136,0.2833333333333333,6,0.0125,1,0.0020833333333333,0,0.0
ENSG00000231887,PRH1,Rectum Adenocarcinoma (TCGA),Rectum Adenocarcinoma,TCGA,88,0.1775818181818182,1.0325,36,0.4090909090909091,1,0.0113636363636363,0,0.0,0,0.0
ENSG00000231887,PRH1,Rectum Adenocarcinoma (validation),Rectum Adenocarcinoma,validation,207,0.459692270531401,7.2812,90,0.4347826086956521,31,0.1497584541062802,11,0.0531400966183574,1,0.0048309178743961
ENSG00000231887,PRH1,Skin Cuteneous Melanoma (TCGA),Skin Cuteneous Melanoma,TCGA,99,0.3131888888888889,17.4257,17,0.1717171717171717,3,0.0303030303030303,2,0.0202020202020202,2,0.0202020202020202
ENSG00000231887,PRH1,Stomach Adenocarcinoma (TCGA),Stomach Adenocarcinoma,TCGA,346,0.2158679190751445,1.8386,169,0.4884393063583815,13,0.0375722543352601,0,0.0,0,0.0
ENSG00000231887,PRH1,Testicular Germ Cell Tumor (TCGA),Testicular Germ Cell Tumor,TCGA,133,0.1337842105263158,2.4671,33,0.2481203007518796,5,0.037593984962406,1,0.0075187969924812,0,0.0
ENSG00000231887,PRH1,Thyroid Carcinoma (TCGA),Thyroid Carcinoma,TCGA,495,0.2515262626262626,2.6478,214,0.4323232323232323,35,0.0707070707070707,6,0.0121212121212121,0,0.0
ENSG00000231887,PRH1,Uterine Corpus Endometrial Carcinoma (TCGA),Uterine Corpus Endometrial Carcinoma,TCGA,176,0.2009193181818182,14.5166,39,0.2215909090909091,7,0.0397727272727272,3,0.0170454545454545,1,0.0056818181818181
ENSG00000231924,PSG1,Bladder Urothelial Carcinoma (TCGA),Bladder Urothelial Carcinoma,TCGA,169,1.007368047337278,153.544,16,0.0946745562130177,4,0.0236686390532544,4,0.0236686390532544,2,0.0118343195266272
ENSG00000231924,PSG1,Breast Invasive Carcinoma (TCGA),Breast Invasive Carcinoma,TCGA,1022,0.0202507827788649,1.2782,45,0.0440313111545988,1,0.0009784735812133,0,0.0,0,0.0
ENSG00000231924,PSG1,Breast Invasive Carcinoma (validation),Breast Invasive Carcinoma,validation,50,0.154952,0.8798,17,0.34,0,0.0,0,0.0,0,0.0
ENSG00000231924,PSG1,Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma (TCGA),Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma,TCGA,283,0.1031183745583039,12.4053,14,0.0494699646643109,4,0.0141342756183745,4,0.0141342756183745,1,0.0035335689045936
ENSG00000231924,PSG1,Colon Adenocarcinoma (TCGA),Colon Adenocarcinoma,TCGA,254,0.0292192913385826,2.7004,10,0.0393700787401574,1,0.0039370078740157,1,0.0039370078740157,0,0.0
ENSG00000231924,PSG1,Colon Adenocarcinoma (validation),Colon Adenocarcinoma,validation,486,0.6864582304526751,4.9777,451,0.9279835390946504,99,0.2037037037037037,12,0.0246913580246913,0,0.0
ENSG00000231924,PSG1,Glioblastoma Multiforme (TCGA),Glioblastoma Multiforme,TCGA,141,0.0762574468085106,1.9776,32,0.226950354609929,1,0.0070921985815602,0,0.0,0,0.0
ENSG00000231924,PSG1,Glioblastoma Multiforme (validation),Glioblastoma Multiforme,validation,58,0.0789965517241379,0.7159,12,0.2068965517241379,0,0.0,0,0.0,0,0.0
ENSG00000231924,PSG1,Head and Neck Squamous Cell Carcinoma (TCGA),Head and Neck Squamous Cell Carcinoma,TCGA,492,0.067815650406504,3.5747,70,0.1422764227642276,5,0.0101626016260162,2,0.0040650406504065,0,0.0
ENSG00000231924,PSG1,Kidney Chromophobe (TCGA),Kidney Chromophobe,TCGA,64,0.089903125,2.0502,10,0.15625,1,0.015625,1,0.015625,0,0.0
ENSG00000231924,PSG1,Kidney Renal Clear Cell Carcinoma (TCGA),Kidney Renal Clear Cell Carcinoma,TCGA,521,0.0623481765834932,2.6468,82,0.1573896353166986,3,0.0057581573896353,1,0.0019193857965451,0,0.0
ENSG00000231924,PSG1,Kidney Renal Clear Cell Carcinoma (validation),Kidney Renal Clear Cell Carcinoma,validation,100,0.052695,0.9589,18,0.18,0,0.0,0,0.0,0,0.0
ENSG00000231924,PSG1,Kidney Renal Papillary Cell Carcinoma (TCGA),Kidney Renal Papillary Cell Carcinoma,TCGA,282,0.1537680851063829,12.4772,32,0.1134751773049645,8,0.0283687943262411,4,0.0141843971631205,3,0.0106382978723404
ENSG00000231924,PSG1,Liver Hepatocellular Carcinoma (TCGA),Liver Hepatocellular Carcinoma,TCGA,362,0.0227555248618784,1.7993,12,0.0331491712707182,1,0.0027624309392265,0,0.0,0,0.0
ENSG00000231924,PSG1,Liver Hepatocellular Carcinoma (validation),Liver Hepatocellular Carcinoma,validation,231,0.0223004329004328,0.8338,16,0.0692640692640692,0,0.0,0,0.0,0,0.0
ENSG00000231924,PSG1,Lung Adenocarcinoma (TCGA),Lung Adenocarcinoma,TCGA,497,0.9159822937625752,353.402,57,0.1146881287726358,8,0.0160965794768611,7,0.0140845070422535,5,0.0100603621730382
ENSG00000231924,PSG1,Lung Adenocarcinoma (validation),Lung Adenocarcinoma,validation,105,0.4825876190476192,42.2004,22,0.2095238095238095,2,0.019047619047619,2,0.019047619047619,1,0.0095238095238095
ENSG00000231924,PSG1,Lung Squamous Cell Carcinoma (TCGA),Lung Squamous Cell Carcinoma,TCGA,489,0.2418971370143148,88.2212,52,0.1063394683026584,4,0.0081799591002045,2,0.0040899795501022,2,0.0040899795501022
ENSG00000231924,PSG1,Lung Squamous Cell Carcinoma (validation),Lung Squamous Cell Carcinoma,validation,68,0.0746955882352941,1.4333,13,0.1911764705882352,1,0.0147058823529411,0,0.0,0,0.0
ENSG00000231924,PSG1,Ovary Serous Cystadenocarcinoma (TCGA),Ovary Serous Cystadenocarcinoma,TCGA,349,0.0655091690544413,0.4509,77,0.2206303724928366,0,0.0,0,0.0,0,0.0
ENSG00000231924,PSG1,Ovary Serous Cystadenocarcinoma (validation),Ovary Serous Cystadenocarcinoma,validation,81,0.0180975308641975,0.4059,4,0.0493827160493827,0,0.0,0,0.0,0,0.0
ENSG00000231924,PSG1,Pancreatic Adenocarcinoma (TCGA),Pancreatic Adenocarcinoma,TCGA,176,0.012578409090909,0.1671,4,0.0227272727272727,0,0.0,0,0.0,0,0.0
ENSG00000231924,PSG1,Pancreatic Adenocarcinoma (validation),Pancreatic Adenocarcinoma,validation,80,0.0423225,0.6158,9,0.1125,0,0.0,0,0.0,0,0.0
ENSG00000231924,PSG1,Prostate Adenocarcinoma (TCGA),Prostate Adenocarcinoma,TCGA,480,0.0178322916666666,2.56,17,0.0354166666666666,1,0.0020833333333333,1,0.0020833333333333,0,0.0
ENSG00000231924,PSG1,Rectum Adenocarcinoma (TCGA),Rectum Adenocarcinoma,TCGA,88,0.0103056818181818,0.1065,1,0.0113636363636363,0,0.0,0,0.0,0,0.0
ENSG00000231924,PSG1,Rectum Adenocarcinoma (validation),Rectum Adenocarcinoma,validation,207,0.9450632850241544,42.2667,202,0.9758454106280192,45,0.217391304347826,6,0.0289855072463768,1,0.0048309178743961
ENSG00000231924,PSG1,Skin Cuteneous Melanoma (TCGA),Skin Cuteneous Melanoma,TCGA,99,0.0141272727272727,0.4359,3,0.0303030303030303,0,0.0,0,0.0,0,0.0
ENSG00000231924,PSG1,Stomach Adenocarcinoma (TCGA),Stomach Adenocarcinoma,TCGA,346,0.1577182080924854,3.0032,151,0.4364161849710982,6,0.0173410404624277,1,0.0028901734104046,0,0.0
ENSG00000231924,PSG1,Testicular Germ Cell Tumor (TCGA),Testicular Germ Cell Tumor,TCGA,133,0.3524714285714286,13.822,16,0.1203007518796992,6,0.0451127819548872,5,0.037593984962406,3,0.0225563909774436
ENSG00000231924,PSG1,Thyroid Carcinoma (TCGA),Thyroid Carcinoma,TCGA,495,2.753638989898986,100.441,412,0.8323232323232324,190,0.3838383838383838,128,0.2585858585858586,65,0.1313131313131313
ENSG00000231924,PSG1,Uterine Corpus Endometrial Carcinoma (TCGA),Uterine Corpus Endometrial Carcinoma,TCGA,176,0.013540909090909,1.168,5,0.0284090909090909,1,0.0056818181818181,0,0.0,0,0.0
ENSG00000232030,MAGEB6B,Bladder Urothelial Carcinoma (TCGA),Bladder Urothelial Carcinoma,TCGA,169,0.002973372781065,0.2171,1,0.0059171597633136,0,0.0,0,0.0,0,0.0
ENSG00000232030,MAGEB6B,Breast Invasive Carcinoma (TCGA),Breast Invasive Carcinoma,TCGA,1022,0.004529843444227,0.7185,11,0.0107632093933463,0,0.0,0,0.0,0,0.0
ENSG00000232030,MAGEB6B,Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma (TCGA),Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma,TCGA,283,0.0006522968197879,0.1558,1,0.0035335689045936,0,0.0,0,0.0,0,0.0
ENSG00000232030,MAGEB6B,Colon Adenocarcinoma (TCGA),Colon Adenocarcinoma,TCGA,254,0.0005814960629921,0.0829,0,0.0,0,0.0,0,0.0,0,0.0
ENSG00000232030,MAGEB6B,Colon Adenocarcinoma (validation),Colon Adenocarcinoma,validation,486,0.0022106995884773,0.2421,4,0.0082304526748971,0,0.0,0,0.0,0,0.0
ENSG00000232030,MAGEB6B,Glioblastoma Multiforme (TCGA),Glioblastoma Multiforme,TCGA,141,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
ENSG00000232030,MAGEB6B,Glioblastoma Multiforme (validation),Glioblastoma Multiforme,validation,58,0.2012275862068965,10.0569,4,0.0689655172413793,2,0.0344827586206896,1,0.0172413793103448,1,0.0172413793103448
ENSG00000232030,MAGEB6B,Head and Neck Squamous Cell Carcinoma (TCGA),Head and Neck Squamous Cell Carcinoma,TCGA,492,0.0118483739837398,1.973,12,0.024390243902439,1,0.0020325203252032,0,0.0,0,0.0
ENSG00000232030,MAGEB6B,Kidney Chromophobe (TCGA),Kidney Chromophobe,TCGA,64,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
ENSG00000232030,MAGEB6B,Kidney Renal Clear Cell Carcinoma (TCGA),Kidney Renal Clear Cell Carcinoma,TCGA,521,0.000541074856046,0.0517,0,0.0,0,0.0,0,0.0,0,0.0
ENSG00000232030,MAGEB6B,Kidney Renal Clear Cell Carcinoma (validation),Kidney Renal Clear Cell Carcinoma,validation,100,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
ENSG00000232030,MAGEB6B,Kidney Renal Papillary Cell Carcinoma (TCGA),Kidney Renal Papillary Cell Carcinoma,TCGA,282,0.0027634751773049,0.6348,1,0.0035460992907801,0,0.0,0,0.0,0,0.0
ENSG00000232030,MAGEB6B,Liver Hepatocellular Carcinoma (TCGA),Liver Hepatocellular Carcinoma,TCGA,362,0.0060201657458563,0.2467,4,0.011049723756906,0,0.0,0,0.0,0,0.0
ENSG00000232030,MAGEB6B,Lung Adenocarcinoma (TCGA),Lung Adenocarcinoma,TCGA,497,0.0080780684104627,1.3337,8,0.0160965794768611,1,0.0020120724346076,0,0.0,0,0.0
ENSG00000232030,MAGEB6B,Lung Adenocarcinoma (validation),Lung Adenocarcinoma,validation,105,0.0070457142857142,0.3236,3,0.0285714285714285,0,0.0,0,0.0,0,0.0
ENSG00000232030,MAGEB6B,Lung Squamous Cell Carcinoma (TCGA),Lung Squamous Cell Carcinoma,TCGA,489,0.0089261758691206,0.4532,10,0.0204498977505112,0,0.0,0,0.0,0,0.0
ENSG00000232030,MAGEB6B,Lung Squamous Cell Carcinoma (validation),Lung Squamous Cell Carcinoma,validation,68,0.0061647058823529,0.1361,2,0.0294117647058823,0,0.0,0,0.0,0,0.0
ENSG00000232030,MAGEB6B,Ovary Serous Cystadenocarcinoma (TCGA),Ovary Serous Cystadenocarcinoma,TCGA,349,0.0059862464183381,0.1838,4,0.0114613180515759,0,0.0,0,0.0,0,0.0
ENSG00000232030,MAGEB6B,Ovary Serous Cystadenocarcinoma (validation),Ovary Serous Cystadenocarcinoma,validation,81,0.0063333333333333,0.1071,1,0.0123456790123456,0,0.0,0,0.0,0,0.0
ENSG00000232030,MAGEB6B,Pancreatic Adenocarcinoma (TCGA),Pancreatic Adenocarcinoma,TCGA,176,0.0009210227272727,0.0536,0,0.0,0,0.0,0,0.0,0,0.0
ENSG00000232030,MAGEB6B,Pancreatic Adenocarcinoma (validation),Pancreatic Adenocarcinoma,validation,80,0.0007737499999999,0.0619,0,0.0,0,0.0,0,0.0,0,0.0
ENSG00000232030,MAGEB6B,Prostate Adenocarcinoma (TCGA),Prostate Adenocarcinoma,TCGA,480,9.916666666666667e-05,0.0476,0,0.0,0,0.0,0,0.0,0,0.0
ENSG00000232030,MAGEB6B,Rectum Adenocarcinoma (TCGA),Rectum Adenocarcinoma,TCGA,88,0.0137124999999999,0.5316,3,0.034090909090909,0,0.0,0,0.0,0,0.0
ENSG00000232030,MAGEB6B,Rectum Adenocarcinoma (validation),Rectum Adenocarcinoma,validation,207,0.0237502415458937,4.9163,1,0.0048309178743961,1,0.0048309178743961,1,0.0048309178743961,0,0.0
ENSG00000232030,MAGEB6B,Skin Cuteneous Melanoma (TCGA),Skin Cuteneous Melanoma,TCGA,99,0.0056656565656565,0.1792,2,0.0202020202020202,0,0.0,0,0.0,0,0.0
ENSG00000232030,MAGEB6B,Stomach Adenocarcinoma (TCGA),Stomach Adenocarcinoma,TCGA,346,0.0058916184971098,0.4486,5,0.0144508670520231,0,0.0,0,0.0,0,0.0
ENSG00000232030,MAGEB6B,Testicular Germ Cell Tumor (TCGA),Testicular Germ Cell Tumor,TCGA,133,0.013163909774436,0.1637,5,0.037593984962406,0,0.0,0,0.0,0,0.0
ENSG00000232030,MAGEB6B,Thyroid Carcinoma (TCGA),Thyroid Carcinoma,TCGA,495,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
ENSG00000232030,MAGEB6B,Uterine Corpus Endometrial Carcinoma (TCGA),Uterine Corpus Endometrial Carcinoma,TCGA,176,0.0013573863636363,0.0988,0,0.0,0,0.0,0,0.0,0,0.0
ENSG00000233803,TSPY4,Bladder Urothelial Carcinoma (TCGA),Bladder Urothelial Carcinoma,TCGA,169,1.000014792899408,138.577,4,0.0236686390532544,2,0.0118343195266272,2,0.0118343195266272,2,0.0118343195266272
ENSG00000233803,TSPY4,Breast Invasive Carcinoma (TCGA),Breast Invasive Carcinoma,TCGA,1022,0.0064209393346379,2.7487,5,0.0048923679060665,3,0.0029354207436399,1,0.0009784735812133,0,0.0
ENSG00000233803,TSPY4,Breast Invasive Carcinoma (validation),Breast Invasive Carcinoma,validation,50,0.010924,0.5462,1,0.02,0,0.0,0,0.0,0,0.0
ENSG00000233803,TSPY4,Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma (TCGA),Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma,TCGA,283,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
ENSG00000233803,TSPY4,Colon Adenocarcinoma (TCGA),Colon Adenocarcinoma,TCGA,254,0.211051968503937,53.6072,1,0.0039370078740157,1,0.0039370078740157,1,0.0039370078740157,1,0.0039370078740157
ENSG00000233803,TSPY4,Colon Adenocarcinoma (validation),Colon Adenocarcinoma,validation,486,0.0012018518518518,0.3388,2,0.0041152263374485,0,0.0,0,0.0,0,0.0
ENSG00000233803,TSPY4,Glioblastoma Multiforme (TCGA),Glioblastoma Multiforme,TCGA,141,0.0037432624113475,0.1786,2,0.0141843971631205,0,0.0,0,0.0,0,0.0
ENSG00000233803,TSPY4,Glioblastoma Multiforme (validation),Glioblastoma Multiforme,validation,58,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
ENSG00000233803,TSPY4,Head and Neck Squamous Cell Carcinoma (TCGA),Head and Neck Squamous Cell Carcinoma,TCGA,492,5.9732201219512175,1037.25,20,0.040650406504065,6,0.0121951219512195,6,0.0121951219512195,6,0.0121951219512195
